"YEAR","CASEID","SERIAL","REGION","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","DAY","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","EDUC","EMPSTAT","MULTJOBS","WHYABSNT","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","DIFFANY","ECPRIOR","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_FOOD","BLS_HHACT","BLS_LEIS","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK"
2023,20230101231792,98,4,15,6,2,1,1,3,7,3,1,1,6,19108585.69627700,45,2,100,100,999,1,40,1,0,999,1,50,865.38,1,53,1,100,100,32,1,55,1192.3,1,0,316,0,0,15,15,45,0,488,0,0,561
2023,20230101231798,99,3,15,6,1,1,1,4,3,2,1,1,2,14011679.00196200,38,2,100,100,999,1,41,5,99,999,99,9999,99999.99,1,38,1,100,100,41,1,50,2538.46,1,0,293,3,20,0,50,300,65,420,50,224,0
2023,20230101231807,100,1,7,2,1,1,1,1,13,1,1,1,2,6381405.166042000,52,1,200,100,999,6,43,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,20,0,0,0,180,75,685,375,0,0,0
2023,20230101231835,101,3,16,2,1,0,1,0,999,2,1,1,1,2897523.740969000,76,1,131,100,30,1,42,5,99,999,99,9999,99999.99,1,72,2,100,100,40,3,999,99999.98,1,0,0,0,0,0,180,60,570,600,0,30,0
2023,20230101231890,102,2,14,2,1,0,1,0,999,2,1,1,1,10368488.67968300,42,1,100,100,999,4,21,1,0,999,1,40,1153.84,2,42,2,100,100,41,1,40,1538.46,1,0,0,0,0,0,20,510,240,610,0,0,0
2023,20230101231892,103,1,15,2,1,0,1,0,999,2,1,1,1,2123449.633485000,73,1,100,100,999,1,43,5,99,999,99,9999,99999.99,1,64,2,100,100,43,1,40,2884.61,1,0,0,320,10,0,180,420,0,510,0,0,0
2023,20230101231895,104,4,16,2,1,0,1,0,999,2,1,1,1,3155081.552295000,61,1,100,100,999,1,40,1,0,999,1,40,99999.99,1,55,1,100,100,40,1,40,99999.98,1,1,0,0,0,0,200,0,480,490,0,0,270
2023,20230101231905,105,3,9,2,1,0,1,0,999,2,1,1,1,15648792.76878300,29,2,100,100,999,6,32,1,0,999,1,40,972.0,2,30,1,100,100,32,1,30,99999.98,1,0,0,0,0,0,55,125,370,250,215,0,425
2023,20230101231906,106,1,15,2,2,0,1,0,999,2,1,1,7,8866198.617818000,33,1,100,100,999,1,30,4,99,999,99,9999,99999.99,1,30,2,100,100,41,1,60,2884.61,1,0,0,0,0,90,170,30,495,555,100,0,0
2023,20230101231909,107,1,11,1,1,0,1,0,999,1,1,1,1,2044802.470430000,67,2,100,100,999,6,41,1,0,999,1,35,750.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,0,495,390,0,0,495
2023,20230101231913,108,4,13,1,2,0,1,0,999,1,1,1,1,10359756.92591500,25,2,100,100,999,6,40,1,0,999,1,40,570.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,5,1,504,930,0,0,0
2023,20230101231919,109,3,15,3,1,1,1,1,16,2,1,1,5,14541638.34691500,48,2,100,100,999,4,31,2,0,5,1,40,1648.0,1,51,1,100,100,30,1,32,576.0,1,0,0,0,0,0,30,161,630,619,0,0,0
2023,20230101231925,110,4,7,1,2,0,1,0,999,1,1,1,1,1969388.200038000,67,2,100,100,999,3,30,1,0,999,2,5,115.38,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,95,90,330,705,0,220,0
2023,20230101231937,111,1,13,4,2,1,1,3,4,1,1,1,4,12548755.47822100,35,2,100,100,999,6,21,1,0,999,1,40,653.84,3,999,99,9999,9999,999,99,999,99999.99,1,0,210,0,0,0,55,55,50,565,0,0,505
2023,20230101231951,112,3,13,2,2,0,1,0,999,2,1,1,4,25593960.72620100,23,2,100,100,999,6,40,1,0,999,1,40,625.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,41,0,0,90,0,229,540,20,0,520
2023,20230101231958,113,3,13,2,1,0,1,0,999,2,1,1,2,11755632.81673000,65,1,100,100,999,1,31,5,99,999,99,9999,99999.99,1,62,2,100,100,43,3,999,99999.98,2,0,0,0,0,0,60,17,618,631,114,0,0
2023,20230101231964,114,3,14,5,1,1,1,3,0,2,1,1,2,10090578.20672700,39,1,100,100,999,1,41,1,0,999,1,50,99999.99,1,39,2,100,100,41,3,999,99999.98,1,1,45,0,0,0,45,90,150,555,0,0,555
2023,20230101231967,115,4,4,1,2,0,1,0,999,1,1,1,5,7394186.144573000,67,1,110,100,999,4,31,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,25,45,1260,110,0,0,0
2023,20230101231974,116,3,8,3,2,0,1,0,999,3,1,1,3,17227960.53372300,50,2,100,244,999,1,40,1,0,999,2,20,103.0,1,52,1,100,244,30,1,40,230.76,1,0,16,5,0,0,20,273,0,580,94,0,329
2023,20230101231975,117,2,16,1,1,0,1,0,999,1,1,1,1,6321886.156823000,36,1,110,100,999,4,41,1,0,999,1,50,2884.61,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,120,0,30,60,370,655,0,205,0
2023,20230101231996,118,4,11,1,1,0,1,0,999,1,1,1,4,16778909.56186500,46,1,100,100,999,4,21,1,0,999,1,37,885.5,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,30,20,170,470,0,0,750
2023,20230101232031,119,3,15,2,1,0,1,0,999,2,1,1,1,2984920.476929000,54,2,100,100,999,1,32,1,0,999,2,20,340.0,1,53,1,100,100,31,1,60,2769.23,2,1,0,0,0,0,0,330,390,570,30,0,0
2023,20230101232046,120,3,14,2,1,0,1,0,999,2,1,1,1,4524642.469614000,66,2,100,100,999,1,21,1,0,999,1,45,739.2,1,77,1,100,100,40,4,999,99999.98,1,1,0,0,0,0,10,0,710,530,70,120,0
2023,20230101232072,121,3,12,3,1,1,5,1,10,2,1,1,3,8818260.663133000,58,2,100,100,999,6,30,1,0,999,1,40,784.61,3,999,99,9999,9999,999,99,999,99999.99,2,1,206,21,0,0,10,56,324,184,14,0,625
2023,20230101232093,122,2,6,1,2,0,1,0,999,1,1,1,3,6170667.069669000,26,2,100,244,999,6,40,1,0,999,1,40,480.76,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,60,0,55,0,310,600,0,0,415
2023,20230101232103,123,1,13,4,2,1,1,2,1,2,1,1,1,2148603.531546000,30,2,100,210,999,1,40,5,99,999,99,9999,99999.99,1,34,1,100,100,30,1,45,99999.98,1,0,160,0,0,0,50,130,680,420,0,0,0
2023,20230101232108,124,2,14,3,1,0,1,0,999,3,1,1,6,11071337.67424500,71,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,73,2,100,100,41,4,999,99999.98,1,0,47,0,0,0,75,180,509,629,0,0,0
2023,20230101232141,125,4,1,1,2,0,12,0,999,1,1,1,1,2013191.792794000,61,1,100,100,999,5,30,2,0,5,2,20,400.0,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,0,0,45,50,0,1285,0,60,0
2023,20230101232146,126,3,15,3,1,1,1,1,1,2,1,1,3,12116243.23104800,28,1,100,100,999,1,41,1,0,999,1,50,1538.46,1,29,2,100,100,43,1,40,1250.0,1,1,245,0,0,0,40,140,180,495,40,0,300
2023,20230101232148,127,2,15,3,1,0,1,0,999,3,1,1,7,9722335.544536000,57,1,100,100,999,6,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,60,200,240,940,0,0,0
2023,20230101232154,128,3,9,2,1,0,1,0,999,2,1,1,1,3435618.026999000,58,2,100,100,999,1,30,5,99,999,99,9999,99999.99,1,48,1,100,100,30,1,40,1080.0,1,0,0,0,0,0,130,0,680,630,0,0,0
2023,20230101232155,129,2,15,2,1,0,1,0,999,2,1,1,1,6419140.224130000,32,2,100,100,999,6,40,2,0,4,1,40,961.53,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,80,10,435,570,345,0,0
2023,20230101232217,130,4,7,1,1,0,6,0,999,1,1,1,7,2680937.228381000,67,2,100,100,999,4,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,75,0,30,65,755,425,90,0,0
2023,20230101232224,131,2,16,5,1,1,1,3,2,2,1,1,1,5837951.767206000,37,1,100,100,999,1,41,1,0,999,1,50,99999.99,1,29,2,100,100,40,3,999,99999.98,1,0,270,0,0,0,145,50,270,585,120,0,0
2023,20230101232237,132,4,13,2,2,0,1,0,999,2,1,1,7,5594273.868087000,27,1,202,100,999,1,40,1,0,999,1,40,1250.0,1,24,2,100,100,40,1,40,1111.11,1,0,0,0,0,0,70,75,334,830,131,0,0
2023,20230101232240,133,4,16,4,1,1,1,2,4,2,1,1,3,9822556.037768000,37,2,131,100,20,1,40,4,99,999,99,9999,99999.99,1,43,1,131,100,41,1,40,2884.61,1,0,141,0,0,0,162,289,105,648,75,0,0
2023,20230101232251,134,1,16,2,1,0,1,0,999,2,1,1,2,10435171.11635800,73,2,100,100,999,6,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,40,160,715,525,0,0,0
2023,20230101232274,135,1,15,3,1,0,1,0,999,3,1,1,7,7683683.831897000,61,2,131,100,40,1,40,5,99,999,99,9999,99999.99,1,57,1,131,100,21,1,40,673.0,1,0,0,0,0,0,150,420,250,620,0,0,0
2023,20230101232283,136,3,16,5,1,0,1,0,999,5,1,1,3,25043024.01104700,52,2,100,230,999,1,43,1,0,999,1,35,384.61,1,57,1,100,230,40,1,40,1538.46,2,0,0,0,0,0,60,165,90,495,0,0,630
2023,20230101232290,137,4,16,4,1,1,1,2,6,2,1,1,3,7210457.733892000,36,1,131,100,70,1,40,1,0,999,1,40,2884.61,1,33,2,100,100,40,3,999,99999.98,1,0,45,0,0,0,130,20,200,575,0,0,470
2023,20230101232308,138,3,13,5,1,1,1,3,12,2,1,1,1,8329855.388984000,47,1,100,100,999,1,30,1,0,999,1,45,1100.0,1,46,2,100,100,30,1,40,500.0,1,0,25,0,0,0,20,30,120,695,55,315,0
2023,20230101232313,139,2,13,2,1,0,1,0,999,2,1,1,7,2961657.039404000,60,1,100,100,999,1,31,1,0,999,1,40,936.4,1,60,2,100,100,21,1,40,784.4,1,0,0,300,0,0,10,32,558,540,0,0,0
2023,20230101232315,140,2,15,2,1,0,1,0,999,2,1,1,4,9506607.113788000,60,1,100,100,999,1,40,1,0,999,1,40,2000.0,1,60,2,100,100,40,1,15,210.0,1,0,0,0,0,0,110,0,310,535,0,0,485
2023,20230101232321,141,4,6,2,1,0,1,0,999,2,1,1,2,7178645.839968000,66,2,100,100,999,1,40,5,99,999,99,9999,99999.99,1,74,1,100,100,32,4,999,99999.98,1,1,10,3,0,0,242,258,75,620,147,0,0
2023,20230101232326,142,1,16,2,1,0,1,0,999,2,1,1,1,2675478.299586000,73,2,100,100,999,1,32,5,99,999,99,9999,99999.99,1,77,2,100,100,43,4,999,99999.98,1,1,5,0,0,0,135,50,660,590,0,0,0
2023,20230101232328,143,3,3,1,1,0,1,0,999,1,1,1,1,2778686.193078000,72,2,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,62,22,605,751,0,0,0
2023,20230101232339,144,2,8,2,1,0,1,0,999,2,1,1,1,2762217.369772000,80,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,77,2,100,100,40,4,999,99999.98,1,1,345,0,0,0,45,210,480,360,0,0,0
2023,20230101232343,145,2,13,2,1,0,1,0,999,2,1,1,2,10358755.78707500,61,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,69,1,100,100,40,1,45,99999.98,1,0,0,75,0,0,60,325,120,655,100,0,0
2023,20230101232344,146,3,4,2,1,0,1,0,999,2,1,1,7,3252168.972677000,60,1,100,100,999,4,43,5,99,999,99,9999,99999.99,2,56,2,131,100,41,1,20,200.0,1,0,0,0,0,0,210,60,690,480,0,0,0
2023,20230101232382,147,3,15,2,1,0,1,0,999,2,1,1,2,6431394.705129000,64,2,100,100,999,1,40,1,1,999,1,45,1892.3,1,60,1,100,100,40,3,999,99999.98,1,0,0,0,0,0,40,0,0,1400,0,0,0
2023,20230101232388,148,3,16,2,1,0,1,0,999,2,1,1,1,4553312.676585000,61,1,100,100,999,1,21,5,99,999,99,9999,99999.99,1,52,2,100,100,21,1,40,1382.8,2,0,0,0,0,0,60,240,900,240,0,0,0
2023,20230101232394,149,2,14,3,1,0,1,0,999,3,1,1,5,32051870.16788200,85,2,110,100,999,3,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,150,180,420,690,0,0,0
2023,20230101232395,150,3,15,4,1,1,1,3,5,1,1,1,2,14669502.20735400,32,2,100,210,999,4,40,1,0,999,1,50,2000.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,85,0,0,0,80,15,0,570,0,0,690
2023,20230101232397,151,2,16,2,1,0,1,0,999,2,1,1,1,4258912.407101000,63,2,100,100,999,1,41,5,99,999,99,9999,99999.99,1,65,1,100,100,40,4,999,1300.0,2,1,0,0,0,0,40,140,645,615,0,0,0
2023,20230101232415,152,3,15,3,1,0,1,0,999,3,1,1,3,12699509.63156500,52,2,100,100,999,1,40,1,0,999,1,42,961.53,1,54,1,100,100,40,1,24,384.61,1,0,0,0,0,0,60,0,345,530,0,0,505
2023,20230101232434,153,4,13,2,1,0,1,0,999,2,1,1,1,2738268.749192000,72,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,66,2,100,100,40,3,999,99999.98,1,0,0,0,0,0,0,0,780,660,0,0,0
2023,20230101232469,154,2,9,1,1,0,1,0,999,1,1,1,7,10295900.49292500,58,1,100,100,999,2,21,1,0,999,1,45,980.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,45,660,180,555,0,0,0
2023,20230101232479,155,4,16,3,2,1,1,1,4,2,1,1,2,10764861.50456500,36,1,131,100,10,1,41,1,0,999,1,40,2884.61,1,36,2,131,100,41,1,40,2884.61,1,0,210,0,20,0,60,10,70,510,0,0,530
2023,20230101232480,156,3,16,1,2,0,1,0,999,1,1,1,2,11115276.65392300,35,2,100,100,999,4,41,1,0,999,1,40,2884.61,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,45,0,20,100,180,580,0,0,515
2023,20230101232492,157,3,6,1,1,0,6,0,999,1,1,1,1,2649104.264550000,50,2,110,100,999,6,21,1,0,999,1,40,450.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,10,170,0,1260,0,0,0
2023,20230101232500,158,1,12,4,2,1,1,2,12,2,1,1,4,13269428.28028100,49,1,110,220,999,3,40,1,0,999,1,46,672.98,3,999,99,9999,9999,999,99,999,99999.99,1,0,160,0,6,0,30,182,218,665,169,0,0
2023,20230101232507,159,3,12,2,1,0,1,0,999,2,1,1,7,5574982.740858000,80,1,100,100,999,1,21,5,99,999,99,9999,99999.99,1,69,2,100,100,40,3,999,99999.98,2,1,0,0,60,0,165,295,360,545,15,0,0
2023,20230101232525,160,2,13,1,1,0,1,0,999,1,1,1,1,2780006.832814000,66,2,100,100,999,6,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,15,0,105,440,235,480,45,0,0
2023,20230101232539,161,1,9,2,1,0,1,0,999,2,1,1,1,4498107.955913000,80,1,100,100,999,1,21,5,99,999,99,9999,99999.99,1,80,2,100,100,41,4,999,99999.98,1,0,0,0,0,0,75,15,565,735,50,0,0
2023,20230101232551,162,1,6,1,2,0,1,0,999,1,1,1,4,5018385.197040000,70,2,200,241,999,4,10,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,11,0,49,15,270,952,0,0,0
2023,20230101232558,163,3,13,3,1,1,1,1,17,2,1,1,1,18099504.52445600,17,1,100,244,999,6,15,2,0,14,2,0,70.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,390,10,0,380,660,0,0,0
2023,20230101232559,164,3,16,3,1,0,1,0,999,3,1,1,1,6543163.730736000,58,2,100,210,999,1,41,1,0,999,2,30,645.83,1,70,1,100,100,40,1,45,2884.61,1,0,0,0,0,0,110,85,335,555,85,75,195
2023,20230101232562,165,3,16,3,1,0,1,0,999,3,1,1,1,8258363.828656000,67,1,110,100,999,1,30,5,99,999,99,9999,99999.99,1,69,2,110,100,41,1,50,1250.0,1,1,0,0,0,0,30,30,470,570,0,200,0
2023,20230101232577,166,4,13,2,1,0,1,0,999,2,1,1,3,12309707.44857900,69,1,100,100,999,1,21,1,0,999,1,40,1000.0,1,66,2,100,100,21,3,999,99999.98,1,0,0,0,0,0,55,52,120,642,0,0,571
2023,20230110220559,167,3,12,2,1,0,1,0,999,2,1,1,7,6726922.983406000,21,1,110,100,999,6,30,2,0,11,2,15,165.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,0,300,840,300,0,0,0
2023,20230110220718,168,3,14,3,1,1,1,1,17,2,1,1,7,13539333.10971400,17,2,100,244,999,6,17,1,0,999,2,30,390.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,40,10,285,695,0,0,410
2023,20230110220729,169,3,8,2,1,0,1,0,999,2,1,1,4,31300833.90939400,30,2,100,100,999,4,21,1,0,999,2,32,560.0,2,39,1,100,100,21,1,36,1000.0,1,0,0,5,0,0,5,308,40,512,0,0,570
2023,20230110221465,170,4,12,2,2,0,1,0,999,2,1,1,5,30835013.86569500,24,1,100,210,999,6,30,1,0,999,2,26,450.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,25,42,883,490,0,0,0
2023,20230110221488,171,3,11,2,1,0,1,0,999,2,1,1,7,7309209.868814000,63,2,100,244,999,1,21,5,99,999,99,9999,99999.99,1,62,1,100,100,41,3,999,99999.98,1,0,0,2,0,0,92,248,150,537,375,36,0
2023,20230110221705,172,3,14,3,1,0,1,0,999,3,1,1,3,19738392.08039700,39,1,100,100,999,6,20,1,0,999,1,40,760.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,45,0,30,10,25,560,0,0,720
2023,20230110221771,173,4,13,2,1,0,1,0,999,2,1,1,4,16189081.94464300,61,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,60,1,100,100,21,3,999,99999.98,1,0,0,0,0,0,20,60,100,1200,60,0,0
2023,20230111220001,174,1,2,2,2,0,1,0,999,2,1,1,6,45257466.37397900,19,1,100,100,999,6,14,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,60,0,600,780,0,0,0
2023,20230111220043,175,1,12,1,2,0,1,0,999,1,1,1,7,4904330.539091000,59,2,100,100,999,6,42,1,1,999,1,40,1153.84,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,60,0,75,195,260,480,0,0,300
2023,20230111220051,176,2,10,2,2,1,1,1,10,1,1,1,7,2047010.920576000,40,1,100,100,999,4,31,1,0,999,1,42,741.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,25,130,685,600,0,0,0
2023,20230111220063,177,1,4,5,2,1,1,1,15,4,1,1,7,9672439.259795000,54,2,100,244,999,1,30,1,0,999,2,30,450.0,1,60,1,100,244,21,1,35,1057.0,1,0,0,0,0,0,45,0,110,690,0,0,595
2023,20230111220071,178,4,10,4,1,0,1,0,999,4,1,1,7,10620597.83076800,66,1,100,100,999,1,40,2,0,4,1,40,300.0,1,54,2,100,100,30,1,40,550.0,2,0,20,0,0,0,205,360,75,675,105,0,0
2023,20230111220081,179,4,15,2,1,0,1,0,999,2,1,1,6,21068341.86725400,80,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,85,1,100,100,40,4,999,99999.98,1,0,0,0,0,0,105,30,585,720,0,0,0
2023,20230111220509,180,3,6,2,1,0,1,0,999,2,1,1,7,3758732.403716000,65,2,100,210,999,1,20,5,99,999,99,9999,99999.99,1,68,1,100,210,21,4,999,99999.98,1,0,0,0,0,0,60,400,220,680,80,0,0
2023,20230111220571,181,4,15,1,2,0,1,0,999,1,1,1,7,2367910.706820000,80,2,100,100,999,6,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,120,0,180,100,285,600,0,0,0
2023,20230111220575,182,3,9,2,2,1,1,1,8,1,1,1,1,3779323.590659000,54,2,100,210,999,1,30,1,0,999,1,40,720.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,165,0,105,810,0,360,0
2023,20230111220580,183,4,7,1,2,0,1,0,999,1,1,1,1,3120934.959866000,69,2,100,100,999,4,21,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,10,0,50,95,120,710,70,290,0
2023,20230111220594,184,3,5,1,1,0,1,0,999,1,1,1,5,10466103.12446200,67,2,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,70,150,0,220,12,173,457,167,0,191
2023,20230111220595,185,3,6,3,1,0,1,0,999,3,1,1,7,18325685.41421000,41,1,110,100,999,6,21,1,0,999,1,40,587.6,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,54,0,333,530,0,0,523
2023,20230111220598,186,3,14,6,1,1,1,2,2,4,1,1,1,11918612.56072400,44,2,100,244,999,1,40,1,0,999,1,40,980.76,1,44,1,100,100,40,3,999,99999.98,2,1,0,0,0,0,75,0,585,780,0,0,0
2023,20230111220606,187,2,11,2,1,0,1,0,999,2,1,1,1,4735954.350210000,58,2,100,100,999,1,30,1,0,999,1,40,960.0,1,54,1,100,100,21,3,999,99999.98,1,0,0,0,0,0,30,210,240,960,0,0,0
2023,20230111220626,188,2,16,3,1,1,1,1,11,2,1,1,7,3864593.792760000,51,2,100,100,999,1,32,1,0,999,1,40,1557.69,1,53,1,100,100,30,1,50,1453.84,1,1,0,0,0,0,165,120,420,610,110,15,0
2023,20230111220629,189,4,11,5,1,1,1,2,9,3,1,1,3,28985609.57768900,65,2,100,210,999,6,10,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,60,0,25,90,165,1085,15,0,0
2023,20230111220643,190,1,16,3,1,1,1,1,6,2,1,1,7,5632225.914445000,53,1,100,100,999,1,40,1,0,999,1,37,2115.38,1,48,2,100,100,30,1,40,2115.38,1,1,0,0,0,0,45,180,270,484,8,453,0
2023,20230111220657,191,3,15,4,1,0,1,0,999,4,1,1,5,36589281.85280200,23,2,100,100,999,6,30,1,0,999,1,40,570.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,60,125,5,120,600,0,0,530
2023,20230111220659,192,3,16,1,1,0,1,0,999,1,1,1,1,7831762.317311000,38,2,100,100,999,6,41,1,1,999,1,9995,2884.61,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,0,0,25,23,260,1024,40,0,30
2023,20230111220671,193,3,9,4,1,0,5,0,999,4,1,1,3,17113368.18967500,70,2,100,100,999,5,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,10,0,126,282,440,485,97,0,0
2023,20230111220704,194,3,11,2,1,0,1,0,999,2,1,1,7,3557701.128606000,80,2,100,100,999,1,30,5,99,999,99,9999,99999.99,1,85,1,100,100,31,4,999,99999.98,2,0,0,0,0,0,80,0,925,435,0,0,0
2023,20230111220710,195,2,16,4,1,1,1,2,6,2,1,1,5,8988395.970658000,40,1,100,100,999,1,30,1,0,999,1,40,1800.0,1,39,2,100,100,43,1,37,2000.0,1,0,140,0,0,0,20,160,325,385,0,0,410
2023,20230111220711,196,4,9,2,2,0,1,0,999,2,1,1,7,3394497.296274000,68,2,100,100,999,4,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,20,217,476,450,155,0,0
2023,20230111220714,197,3,14,4,1,1,1,2,10,2,1,1,5,14337581.88588700,42,2,100,100,999,1,40,1,0,999,1,35,99999.99,1,44,1,100,100,41,1,40,1250.0,1,0,25,0,0,0,175,75,235,600,150,0,180
2023,20230111220728,198,3,12,4,2,0,1,0,999,4,1,1,3,34646831.49999600,60,1,110,100,999,1,31,1,0,999,1,40,800.0,1,58,2,110,100,31,3,999,99999.98,1,0,45,0,0,0,60,15,105,450,0,0,765
2023,20230111220761,199,2,3,2,1,1,1,1,15,1,1,1,7,9350287.659161000,15,2,100,100,999,4,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,60,0,60,75,405,840,0,0,0
2023,20230111220769,200,1,15,4,1,0,1,0,999,4,1,1,7,16463706.69072200,22,2,100,241,999,6,40,1,0,999,1,36,1300.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,15,240,370,540,0,0,275
2023,20230111220784,201,2,16,2,1,0,1,0,999,2,1,1,2,14898082.33833800,52,1,100,100,999,1,43,1,0,999,1,50,2884.61,1,48,2,100,100,40,1,40,2884.61,1,1,0,0,0,0,85,30,195,490,0,0,640
2023,20230111220786,202,2,16,3,1,1,1,1,0,2,1,1,2,11011061.23377500,38,1,100,100,999,1,40,1,0,999,1,40,2884.61,1,32,2,100,100,40,1,40,2884.61,1,0,154,0,0,0,60,13,185,518,0,0,510
2023,20230111220818,203,3,14,3,1,1,1,1,16,2,1,1,7,7581597.870639000,55,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,54,1,100,100,21,1,60,2884.61,1,0,0,0,0,0,0,0,910,530,0,0,0
2023,20230111220826,204,3,8,1,2,0,1,0,999,1,1,1,1,6124845.375648000,52,1,110,100,999,6,20,1,0,999,1,40,587.6,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,5,300,330,805,0,0,0
2023,20230111220848,205,3,16,2,2,0,1,0,999,2,1,1,7,8644643.771868000,46,2,100,100,999,1,41,1,0,999,1,40,1153.84,1,38,2,100,100,40,1,45,1884.5,1,0,0,0,0,500,30,135,280,495,0,0,0
2023,20230111220849,206,4,12,1,1,0,1,0,999,1,1,1,7,2660211.748207000,64,1,100,100,999,6,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,1,0,10,57,927,420,25,0,0
2023,20230111220877,207,3,16,2,1,0,1,0,999,2,1,1,7,3714637.658349000,53,2,100,210,999,1,40,1,0,999,1,35,1384.61,1,51,1,100,210,30,1,40,1384.61,1,1,0,0,0,0,55,0,640,555,130,60,0
2023,20230111220881,208,2,3,3,2,1,1,2,2,1,1,1,4,5955383.906008000,39,2,100,100,999,4,40,2,0,6,1,40,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,270,0,0,0,75,140,120,300,100,0,435
2023,20230111220898,209,1,16,4,1,1,1,1,7,3,1,1,1,11589176.96121400,47,2,100,100,999,1,21,1,0,999,2,6,72.0,1,55,1,100,100,21,1,40,2846.15,1,0,0,0,0,0,85,135,585,600,35,0,0
2023,20230111220903,210,1,16,3,1,0,1,0,999,3,1,1,4,14770889.60693000,68,1,100,100,999,1,41,1,0,999,1,40,2884.61,1,62,2,100,100,40,3,999,99999.98,1,1,0,0,40,0,32,0,241,520,37,0,570
